Time,Event,Symbol,Bid,Ask
1483406658,TICK,EURAUDi,1.45417,1.45431
1483406658,TICK,USDCADi,1.34345,1.34356
1483406659,TICK,USDJPYi,117.34800,117.35200
1483406658,TICK,GBPCADi,1.65159,1.65201
1483406658,TICK,AUDCADi,0.96770,0.96784
1483406658,TICK,GBPAUDi,1.70666,1.70697
1483406658,TICK,XAUUSDi,1156.08000,1156.25000
1483406659,TICK,EURGBPi,0.85199,0.85208
1483406659,TICK,GBPUSDi,1.22946,1.22960
1483406659,TICK,AUDUSDi,0.72037,0.72041
1483406659,TICK,AUDJPYi,84.53100,84.54100
1483406659,TICK,EURAUDi,1.45413,1.45428
1483406659,TICK,USDCADi,1.34338,1.34350
1483406659,TICK,GBPCADi,1.65161,1.65197
1483406659,TICK,AUDCADi,0.96773,0.96786
1483406659,TICK,USDCHFi,1.02198,1.02211
1483406659,TICK,GBPAUDi,1.70671,1.70689
1483406660,TICK,EURUSDi,1.04762,1.04764
1483406660,TICK,GBPUSDi,1.22944,1.22956
1483406660,TICK,EURJPYi,122.92900,122.93700
1483406660,TICK,AUDJPYi,84.53100,84.53700
1483406660,TICK,EURAUDi,1.45416,1.45433
1483406660,TICK,USDJPYi,117.34000,117.34700
1483406660,TICK,GBPCADi,1.65153,1.65195
1483406660,TICK,AUDCADi,0.96773,0.96790
1483406660,TICK,GBPAUDi,1.70663,1.70683
1483406660,TICK,EURGBPi,0.85206,0.85213
1483406660,TICK,USDCHFi,1.02197,1.02210
1483406660,TICK,USDCADi,1.34335,1.34351
1483406661,TICK,EURUSDi,1.04763,1.04765
1483406661,TICK,EURGBPi,0.85207,0.85216
1483406661,TICK,GBPUSDi,1.22939,1.22953
1483406661,TICK,EURJPYi,122.93100,122.93700
1483406661,TICK,AUDJPYi,84.52800,84.53600
1483406661,TICK,EURAUDi,1.45419,1.45436
1483406661,TICK,USDJPYi,117.33700,117.34400
1483406661,TICK,GBPCADi,1.65149,1.65191
1483406661,TICK,GBPAUDi,1.70651,1.70680
1483406676,TICK,EURUSDi,1.04763,1.04766
1483406675,TICK,EURGBPi,0.85203,0.85209
1483406675,TICK,GBPUSDi,1.22949,1.22962
1483406668,TICK,AUDUSDi,0.72037,0.72042
1483406675,TICK,EURJPYi,122.93300,122.93800
1483406672,TICK,AUDJPYi,84.52900,84.53700
1483406668,TICK,EURAUDi,1.45419,1.45436
1483406676,TICK,USDCADi,1.34330,1.34340
1483406672,TICK,USDJPYi,117.33900,117.34600
1483406675,TICK,GBPCADi,1.65150,1.65186
1483406669,TICK,AUDCADi,0.96766,0.96782
1483406664,TICK,USDCHFi,1.02197,1.02210
1483406675,TICK,GBPAUDi,1.70672,1.70693
1483406676,TICK,XAUUSDi,1156.09000,1156.27000
1483406690,TICK,EURUSDi,1.04764,1.04766
1483406686,TICK,EURGBPi,0.85204,0.85211
1483406688,TICK,GBPUSDi,1.22947,1.22961
1483406689,TICK,AUDUSDi,0.72037,0.72041
1483406690,TICK,EURJPYi,122.93300,122.93800
1483406689,TICK,AUDJPYi,84.53000,84.53700
1483406690,TICK,EURAUDi,1.45420,1.45436
1483406689,TICK,USDCADi,1.34327,1.34340
1483406679,TICK,USDJPYi,117.33900,117.34600
1483406690,TICK,GBPCADi,1.65149,1.65183
1483406690,TICK,AUDCADi,0.96766,0.96781
1483406684,TICK,USDCHFi,1.02199,1.02210
1483406689,TICK,GBPAUDi,1.70668,1.70690
1483406690,TICK,XAUUSDi,1156.09000,1156.27000
1483406691,TICK,EURUSDi,1.04763,1.04766
1483406691,TICK,EURJPYi,122.93300,122.93800
1483406691,TICK,XAUUSDi,1156.13000,1156.32000
1483406692,TICK,EURUSDi,1.04764,1.04766
1483406692,TICK,EURGBPi,0.85205,0.85211
1483406692,TICK,EURJPYi,122.93500,122.94300
1483406692,TICK,AUDJPYi,84.53100,84.53800
1483406692,TICK,EURAUDi,1.45421,1.45436
1483406692,TICK,USDCADi,1.34328,1.34340
1483406692,TICK,USDJPYi,117.34100,117.34800
1483406691,TICK,GBPCADi,1.65148,1.65182
1483406691,TICK,AUDCADi,0.96765,0.96781
1483406692,TICK,USDCHFi,1.02202,1.02210
1483406692,TICK,GBPAUDi,1.70669,1.70690
1483406692,TICK,XAUUSDi,1156.13000,1156.27000
1483406692,TICK,GBPUSDi,1.22946,1.22959
1483406692,TICK,GBPCADi,1.65149,1.65182
1483406693,TICK,EURUSDi,1.04765,1.04767
1483406693,TICK,EURGBPi,0.85206,0.85213
1483406693,TICK,EURJPYi,122.93800,122.94100
1483406693,TICK,AUDJPYi,84.53200,84.54000
1483406693,TICK,USDCADi,1.34328,1.34341
1483406693,TICK,USDJPYi,117.34400,117.34800
1483406693,TICK,GBPCADi,1.65147,1.65181
1483406693,TICK,XAUUSDi,1156.17000,1156.36000
1483406696,TICK,EURUSDi,1.04764,1.04767
1483406695,TICK,EURGBPi,0.85206,0.85213
1483406696,TICK,AUDUSDi,0.72037,0.72040
1483406695,TICK,EURJPYi,122.93800,122.94100
1483406696,TICK,AUDJPYi,84.53200,84.53800
1483406696,TICK,EURAUDi,1.45422,1.45437
1483406695,TICK,USDCADi,1.34329,1.34341
1483406696,TICK,USDJPYi,117.34400,117.34700
1483406695,TICK,GBPCADi,1.65147,1.65185
1483406695,TICK,AUDCADi,0.96766,0.96782
1483406696,TICK,USDCHFi,1.02201,1.02209
1483406696,TICK,GBPAUDi,1.70668,1.70689
1483406696,TICK,EURGBPi,0.85207,0.85213
1483406696,TICK,GBPUSDi,1.22947,1.22960
1483406696,TICK,EURJPYi,122.93800,122.94500
1483406696,TICK,USDCADi,1.34329,1.34338
1483406696,TICK,AUDCADi,0.96765,0.96780
1483406696,TICK,GBPCADi,1.65147,1.65183
1483406696,TICK,XAUUSDi,1156.22000,1156.37000
1483406697,TICK,EURUSDi,1.04771,1.04772
1483406697,TICK,EURGBPi,0.85207,0.85216
1483406697,TICK,GBPUSDi,1.22951,1.22963
1483406697,TICK,AUDUSDi,0.72037,0.72041
1483406697,TICK,EURJPYi,122.93800,122.94500
1483406697,TICK,AUDJPYi,84.53000,84.53600
1483406697,TICK,EURAUDi,1.45431,1.45444
1483406697,TICK,USDJPYi,117.34100,117.34300
1483406697,TICK,GBPCADi,1.65148,1.65182
1483406697,TICK,USDCHFi,1.02198,1.02210
1483406697,TICK,GBPAUDi,1.70674,1.70693
1483406697,TICK,AUDCADi,0.96763,0.96776
1483406697,TICK,XAUUSDi,1156.27000,1156.42000
1483406700,TICK,EURUSDi,1.04773,1.04774
1483406700,TICK,EURGBPi,0.85207,0.85213
1483406700,TICK,AUDUSDi,0.72038,0.72043
1483406700,TICK,EURJPYi,122.94600,122.95200
1483406700,TICK,AUDJPYi,84.53200,84.54000
1483406700,TICK,EURAUDi,1.45431,1.45450
1483406700,TICK,USDCADi,1.34323,1.34335
1483406700,TICK,USDJPYi,117.34200,117.34700
1483406700,TICK,GBPCADi,1.65149,1.65183
1483406700,TICK,AUDCADi,0.96763,0.96779
1483406700,TICK,USDCHFi,1.02198,1.02210
1483406700,TICK,GBPAUDi,1.70669,1.70693
1483406700,TICK,GBPUSDi,1.22952,1.22965
1483406702,TICK,EURUSDi,1.04765,1.04768
1483406702,TICK,EURGBPi,0.85207,0.85213
1483406701,TICK,GBPUSDi,1.22948,1.22962
1483406702,TICK,EURJPYi,122.93800,122.94300
1483406702,TICK,EURAUDi,1.45423,1.45438
1483406701,TICK,USDCADi,1.34324,1.34336
1483406702,TICK,USDJPYi,117.34300,117.34800
1483406702,TICK,GBPCADi,1.65143,1.65179
1483406702,TICK,AUDCADi,0.96764,0.96779
1483406702,TICK,USDCHFi,1.02200,1.02211
1483406701,TICK,GBPAUDi,1.70660,1.70688
1483406702,TICK,GBPUSDi,1.22947,1.22960
1483406702,TICK,GBPAUDi,1.70664,1.70687
1483406703,TICK,EURUSDi,1.04765,1.04768
1483406703,TICK,EURGBPi,0.85208,0.85215
1483406703,TICK,GBPUSDi,1.22945,1.22957
1483406703,TICK,EURJPYi,122.93600,122.94300
1483406703,TICK,EURAUDi,1.45420,1.45438
1483406702,TICK,USDCADi,1.34324,1.34335
1483406703,TICK,USDJPYi,117.34300,117.34800
1483406703,TICK,GBPAUDi,1.70661,1.70684
1483406705,TICK,EURUSDi,1.04766,1.04768
1483406705,TICK,EURGBPi,0.85208,0.85216
1483406703,TICK,AUDUSDi,0.72038,0.72043
1483406705,TICK,EURJPYi,122.93600,122.94400
1483406705,TICK,AUDJPYi,84.53300,84.54100
1483406705,TICK,EURAUDi,1.45421,1.45438
1483406705,TICK,USDCADi,1.34322,1.34336
1483406705,TICK,USDJPYi,117.34300,117.34700
1483406703,TICK,GBPCADi,1.65139,1.65173
1483406705,TICK,USDCHFi,1.02202,1.02211
1483406708,TICK,EURUSDi,1.04769,1.04769
1483406708,TICK,EURGBPi,0.85208,0.85217
1483406708,TICK,EURJPYi,122.93600,122.94700
1483406708,TICK,EURAUDi,1.45424,1.45437
1483406708,TICK,USDCADi,1.34323,1.34335
1483406708,TICK,USDJPYi,117.34300,117.34600
1483406706,TICK,GBPCADi,1.65139,1.65174
1483406708,TICK,USDCHFi,1.02201,1.02211
1483406708,TICK,GBPUSDi,1.22947,1.22960
1483406708,TICK,GBPAUDi,1.70657,1.70685
1483406708,TICK,XAUUSDi,1156.19000,1156.37000
1483406708,TICK,AUDJPYi,84.53300,84.54000
1483406708,TICK,GBPCADi,1.65140,1.65174
1483406709,TICK,XAUUSDi,1156.18000,1156.37000
1483406709,TICK,EURUSDi,1.04767,1.04769
1483406709,TICK,EURGBPi,0.85210,0.85218
1483406709,TICK,EURJPYi,122.94000,122.94500
1483406709,TICK,EURAUDi,1.45423,1.45442
1483406709,TICK,USDCADi,1.34322,1.34334
1483406709,TICK,USDJPYi,117.34300,117.34700
1483406709,TICK,GBPCADi,1.65136,1.65170
1483406709,TICK,USDCHFi,1.02202,1.02211
1483406709,TICK,GBPAUDi,1.70658,1.70683
1483406710,TICK,EURUSDi,1.04769,1.04770
1483406710,TICK,EURJPYi,122.94000,122.94900
1483406710,TICK,EURAUDi,1.45426,1.45441
1483406710,TICK,GBPCADi,1.65137,1.65171
1483406710,TICK,EURGBPi,0.85210,0.85218
1483406710,TICK,USDJPYi,117.34200,117.34700
1483406710,TICK,XAUUSDi,1156.16000,1156.37000
1483406715,TICK,EURUSDi,1.04770,1.04771
1483406715,TICK,EURGBPi,0.85207,0.85214
1483406713,TICK,GBPUSDi,1.22949,1.22962
1483406713,TICK,AUDUSDi,0.72038,0.72042
1483406715,TICK,EURJPYi,122.93400,122.94000
1483406712,TICK,AUDJPYi,84.52600,84.53500
1483406715,TICK,EURAUDi,1.45427,1.45441
1483406713,TICK,USDCADi,1.34322,1.34333
1483406714,TICK,USDJPYi,117.33500,117.34100
1483406714,TICK,GBPCADi,1.65142,1.65176
1483406712,TICK,AUDCADi,0.96764,0.96778
1483406713,TICK,USDCHFi,1.02204,1.02211
1483406711,TICK,GBPAUDi,1.70663,1.70689
1483406714,TICK,XAUUSDi,1156.07000,1156.26000
1483406715,TICK,USDCADi,1.34323,1.34333
1483406715,TICK,XAUUSDi,1156.06000,1156.26000
1483406716,TICK,EURUSDi,1.04770,1.04773
1483406716,TICK,EURGBPi,0.85208,0.85216
1483406716,TICK,EURJPYi,122.93700,122.94400
1483406716,TICK,EURAUDi,1.45427,1.45444
1483406716,TICK,USDJPYi,117.33500,117.34200
1483406715,TICK,GBPCADi,1.65142,1.65177
1483406716,TICK,XAUUSDi,1156.07000,1156.26000
1483406717,TICK,EURUSDi,1.04771,1.04773
1483406716,TICK,AUDUSDi,0.72038,0.72043
1483406717,TICK,EURJPYi,122.93900,122.94400
1483406717,TICK,AUDJPYi,84.52800,84.53500
1483406717,TICK,USDJPYi,117.33500,117.34000
1483406716,TICK,GBPCADi,1.65143,1.65177
1483406716,TICK,AUDCADi,0.96764,0.96779
1483406716,TICK,USDCHFi,1.02203,1.02211
1483406724,TICK,EURUSDi,1.04772,1.04773
1483406724,TICK,EURGBPi,0.85208,0.85217
1483406722,TICK,GBPUSDi,1.22949,1.22962
1483406724,TICK,EURJPYi,122.93900,122.94500
1483406724,TICK,AUDJPYi,84.52600,84.53500
1483406724,TICK,EURAUDi,1.45428,1.45445
1483406724,TICK,USDCADi,1.34321,1.34333
1483406724,TICK,USDJPYi,117.33500,117.34200
1483406724,TICK,GBPCADi,1.65142,1.65178
1483406723,TICK,USDCHFi,1.02203,1.02212
1483406722,TICK,XAUUSDi,1156.07000,1156.26000
1483406724,TICK,AUDCADi,0.96762,0.96777
1483406724,TICK,USDCHFi,1.02201,1.02212
1483406725,TICK,EURUSDi,1.04774,1.04776
1483406725,TICK,GBPUSDi,1.22950,1.22963
1483406725,TICK,EURJPYi,122.94200,122.94500
1483406725,TICK,AUDJPYi,84.52800,84.53500
1483406725,TICK,EURAUDi,1.45433,1.45448
1483406725,TICK,USDCADi,1.34323,1.34332
1483406725,TICK,USDJPYi,117.33500,117.34100
1483406725,TICK,AUDCADi,0.96762,0.96777
1483406725,TICK,USDCHFi,1.02201,1.02211
1483406725,TICK,EURGBPi,0.85208,0.85216
1483406725,TICK,GBPCADi,1.65147,1.65184
1483406725,TICK,GBPAUDi,1.70663,1.70690
1483406726,TICK,EURUSDi,1.04774,1.04776
1483406726,TICK,EURGBPi,0.85208,0.85215
1483406726,TICK,GBPUSDi,1.22951,1.22963
1483406726,TICK,USDJPYi,117.33400,117.34100
1483406726,TICK,GBPCADi,1.65148,1.65185
1483406726,TICK,USDCHFi,1.02199,1.02211
1483406726,TICK,GBPAUDi,1.70666,1.70690
1483406727,TICK,EURUSDi,1.04775,1.04776
1483406726,TICK,EURJPYi,122.94100,122.94500
1483406727,TICK,EURAUDi,1.45434,1.45448
1483406727,TICK,USDJPYi,117.33400,117.34100
1483406727,TICK,GBPUSDi,1.22955,1.22967
1483406727,TICK,EURJPYi,122.94100,122.94600
1483406727,TICK,AUDJPYi,84.52700,84.53600
1483406727,TICK,GBPCADi,1.65154,1.65188
1483406727,TICK,GBPAUDi,1.70672,1.70695
1483406729,TICK,EURUSDi,1.04776,1.04777
1483406729,TICK,EURGBPi,0.85208,0.85214
1483406728,TICK,GBPUSDi,1.22955,1.22969
1483406729,TICK,EURJPYi,122.94500,122.95100
1483406729,TICK,AUDJPYi,84.52900,84.53600
1483406727,TICK,USDCADi,1.34325,1.34337
1483406729,TICK,USDJPYi,117.33600,117.34300
1483406728,TICK,GBPCADi,1.65153,1.65193
1483406727,TICK,AUDCADi,0.96765,0.96780
1483406728,TICK,USDCHFi,1.02198,1.02210
1483406728,TICK,GBPAUDi,1.70672,1.70697
1483406729,TICK,XAUUSDi,1156.04000,1156.22000
1483406729,TICK,EURAUDi,1.45434,1.45450
1483406729,TICK,GBPCADi,1.65153,1.65191
1483406730,TICK,EURUSDi,1.04776,1.04778
1483406730,TICK,EURGBPi,0.85209,0.85215
1483406730,TICK,EURJPYi,122.94500,122.94900
1483406730,TICK,EURAUDi,1.45434,1.45450
1483406730,TICK,USDJPYi,117.33600,117.34200
1483406730,TICK,USDCHFi,1.02197,1.02210
1483406734,TICK,EURUSDi,1.04776,1.04776
1483406734,TICK,EURGBPi,0.85208,0.85215
1483406734,TICK,GBPUSDi,1.22956,1.22969
1483406732,TICK,AUDUSDi,0.72028,0.72034
1483406734,TICK,EURJPYi,122.94500,122.94800
1483406734,TICK,AUDJPYi,84.51600,84.52500
1483406734,TICK,EURAUDi,1.45454,1.45469
1483406734,TICK,USDCADi,1.34326,1.34338
1483406734,TICK,USDJPYi,117.33600,117.34100
1483406734,TICK,GBPCADi,1.65161,1.65198
1483406734,TICK,AUDCADi,0.96755,0.96770
1483406734,TICK,USDCHFi,1.02197,1.02209
1483406734,TICK,GBPAUDi,1.70694,1.70721
1483406732,TICK,XAUUSDi,1156.07000,1156.26000
1483406734,TICK,AUDUSDi,0.72028,0.72035
1483406734,TICK,XAUUSDi,1156.08000,1156.26000
1483406735,TICK,EURUSDi,1.04775,1.04778
1483406735,TICK,EURGBPi,0.85208,0.85214
1483406735,TICK,EURJPYi,122.94500,122.94800
1483406735,TICK,EURAUDi,1.45452,1.45471
1483406735,TICK,XAUUSDi,1156.09000,1156.26000
1483406737,TICK,EURUSDi,1.04775,1.04778
1483406737,TICK,EURGBPi,0.85208,0.85213
1483406737,TICK,GBPUSDi,1.22957,1.22971
1483406736,TICK,AUDUSDi,0.72030,0.72035
1483406737,TICK,EURJPYi,122.94300,122.94900
1483406736,TICK,AUDJPYi,84.51800,84.52600
1483406737,TICK,EURAUDi,1.45450,1.45464
1483406736,TICK,USDCADi,1.34322,1.34335
1483406737,TICK,GBPCADi,1.65153,1.65193
1483406736,TICK,AUDCADi,0.96753,0.96769
1483406736,TICK,GBPAUDi,1.70694,1.70719
1483406736,TICK,XAUUSDi,1156.07000,1156.26000
1483406737,TICK,USDCHFi,1.02196,1.02203
1483406741,TICK,EURUSDi,1.04777,1.04780
1483406741,TICK,EURGBPi,0.85208,0.85214
1483406740,TICK,GBPUSDi,1.22959,1.22973
1483406738,TICK,AUDUSDi,0.72036,0.72040
1483406741,TICK,EURJPYi,122.94500,122.94900
1483406738,TICK,AUDJPYi,84.52500,84.53200
1483406738,TICK,EURAUDi,1.45441,1.45458
1483406741,TICK,USDCADi,1.34321,1.34334
1483406740,TICK,USDJPYi,117.33600,117.34200
1483406740,TICK,GBPCADi,1.65155,1.65194
1483406738,TICK,AUDCADi,0.96759,0.96774
1483406741,TICK,USDCHFi,1.02190,1.02202
1483406740,TICK,GBPAUDi,1.70681,1.70710
1483406741,TICK,XAUUSDi,1156.07000,1156.27000
1483406741,TICK,EURAUDi,1.45444,1.45460
1483406741,TICK,USDJPYi,117.33600,117.34300
1483406741,TICK,GBPCADi,1.65155,1.65192
1483406741,TICK,GBPAUDi,1.70682,1.70710
1483406742,TICK,EURUSDi,1.04782,1.04782
1483406742,TICK,EURGBPi,0.85208,0.85215
1483406742,TICK,AUDUSDi,0.72034,0.72037
1483406742,TICK,EURJPYi,122.94700,122.95300
1483406742,TICK,AUDJPYi,84.52400,84.52900
1483406742,TICK,EURAUDi,1.45458,1.45463
1483406742,TICK,USDCADi,1.34322,1.34334
1483406742,TICK,USDJPYi,117.33600,117.34200
1483406742,TICK,AUDCADi,0.96759,0.96770
1483406742,TICK,USDCHFi,1.02189,1.02202
1483406742,TICK,GBPAUDi,1.70696,1.70708
1483406742,TICK,XAUUSDi,1156.07000,1156.27000
1483406743,TICK,EURUSDi,1.04780,1.04781
1483406743,TICK,EURGBPi,0.85208,0.85215
1483406743,TICK,AUDUSDi,0.72029,0.72034
1483406743,TICK,EURJPYi,122.94500,122.95200
1483406743,TICK,AUDJPYi,84.51800,84.52500
1483406743,TICK,EURAUDi,1.45461,1.45476
1483406743,TICK,AUDCADi,0.96749,0.96764
1483406743,TICK,GBPAUDi,1.70702,1.70728
1483406745,TICK,EURUSDi,1.04780,1.04782
1483406745,TICK,EURGBPi,0.85208,0.85215
1483406745,TICK,EURJPYi,122.94600,122.95400
1483406745,TICK,EURAUDi,1.45455,1.45475
1483406744,TICK,USDJPYi,117.33700,117.34300
1483406744,TICK,AUDCADi,0.96750,0.96767
1483406745,TICK,USDCHFi,1.02191,1.02202
1483406746,TICK,EURUSDi,1.04780,1.04781
1483406746,TICK,EURGBPi,0.85208,0.85214
1483406746,TICK,EURJPYi,122.94700,122.95400
1483406746,TICK,AUDJPYi,84.51800,84.52700
1483406746,TICK,USDJPYi,117.33600,117.34300
1483406746,TICK,USDCHFi,1.02190,1.02202
1483406746,TICK,GBPAUDi,1.70694,1.70725
1483406746,TICK,EURAUDi,1.45454,1.45473
1483406750,TICK,EURUSDi,1.04779,1.04782
1483406750,TICK,EURGBPi,0.85208,0.85213
1483406750,TICK,EURJPYi,122.94300,122.95000
1483406750,TICK,AUDJPYi,84.51700,84.52700
1483406750,TICK,EURAUDi,1.45454,1.45473
1483406748,TICK,USDCADi,1.34322,1.34334
1483406750,TICK,USDJPYi,117.33500,117.34000
1483406749,TICK,GBPCADi,1.65156,1.65190
1483406750,TICK,USDCHFi,1.02191,1.02203
1483406749,TICK,GBPAUDi,1.70695,1.70725
1483406750,TICK,XAUUSDi,1156.08000,1156.27000
1483406754,TICK,EURUSDi,1.04779,1.04780
1483406754,TICK,EURGBPi,0.85207,0.85213
1483406753,TICK,GBPUSDi,1.22960,1.22974
1483406752,TICK,AUDUSDi,0.72030,0.72036
1483406754,TICK,EURJPYi,122.94400,122.95900
1483406754,TICK,AUDJPYi,84.52300,84.52900
1483406753,TICK,EURAUDi,1.45452,1.45470
1483406754,TICK,USDJPYi,117.34100,117.34500
1483406754,TICK,GBPCADi,1.65159,1.65193
1483406754,TICK,AUDCADi,0.96753,0.96767
1483406751,TICK,USDCHFi,1.02190,1.02200
1483406754,TICK,GBPAUDi,1.70694,1.70725
1483406755,TICK,EURUSDi,1.04777,1.04780
1483406755,TICK,AUDUSDi,0.72029,0.72035
1483406755,TICK,EURJPYi,122.95100,122.96100
1483406755,TICK,AUDJPYi,84.52500,84.53300
1483406755,TICK,EURAUDi,1.45454,1.45470
1483406755,TICK,USDJPYi,117.34600,117.35000
1483406755,TICK,GBPCADi,1.65159,1.65191
1483406755,TICK,AUDCADi,0.96751,0.96767
1483406755,TICK,USDCHFi,1.02190,1.02201
1483406755,TICK,GBPAUDi,1.70697,1.70725
1483406756,TICK,EURUSDi,1.04778,1.04780
1483406756,TICK,GBPUSDi,1.22961,1.22974
1483406756,TICK,EURJPYi,122.95800,122.96500
1483406756,TICK,AUDJPYi,84.52700,84.53700
1483406756,TICK,USDJPYi,117.35100,117.35800
1483406756,TICK,GBPCADi,1.65159,1.65193
1483406756,TICK,AUDCADi,0.96751,0.96765
1483406756,TICK,USDCHFi,1.02190,1.02202
1483406756,TICK,GBPAUDi,1.70701,1.70729
1483406756,TICK,EURAUDi,1.45453,1.45472
1483406756,TICK,EURGBPi,0.85207,0.85211
1483406756,TICK,USDCADi,1.34323,1.34334
1483406757,TICK,EURUSDi,1.04773,1.04775
1483406757,TICK,EURGBPi,0.85204,0.85211
1483406757,TICK,GBPUSDi,1.22959,1.22972
1483406757,TICK,AUDUSDi,0.72027,0.72034
1483406757,TICK,EURJPYi,122.95400,122.96200
1483406757,TICK,EURAUDi,1.45450,1.45468
1483406757,TICK,USDCADi,1.34324,1.34336
1483406757,TICK,USDJPYi,117.35200,117.35800
1483406757,TICK,GBPCADi,1.65159,1.65196
1483406757,TICK,GBPAUDi,1.70701,1.70727
1483406764,TICK,EURUSDi,1.04774,1.04776
1483406764,TICK,EURGBPi,0.85205,0.85212
1483406760,TICK,AUDUSDi,0.72031,0.72036
1483406764,TICK,EURJPYi,122.95400,122.96400
1483406760,TICK,AUDJPYi,84.53200,84.53900
1483406761,TICK,EURAUDi,1.45444,1.45461
1483406762,TICK,USDCADi,1.34328,1.34340
1483406764,TICK,USDJPYi,117.35200,117.35900
1483406763,TICK,GBPCADi,1.65166,1.65199
1483406762,TICK,AUDCADi,0.96758,0.96773
1483406763,TICK,USDCHFi,1.02193,1.02203
1483406763,TICK,GBPAUDi,1.70691,1.70718
1483406763,TICK,XAUUSDi,1155.99000,1156.16000
1483406764,TICK,GBPUSDi,1.22960,1.22972
1483406764,TICK,AUDUSDi,0.72029,0.72034
1483406764,TICK,AUDJPYi,84.53200,84.53800
1483406764,TICK,EURAUDi,1.45447,1.45463
1483406764,TICK,GBPCADi,1.65165,1.65199
1483406764,TICK,AUDCADi,0.96756,0.96772
1483406764,TICK,USDCHFi,1.02191,1.02202
1483406764,TICK,GBPAUDi,1.70697,1.70724
1483406764,TICK,USDCADi,1.34329,1.34340
1483406766,TICK,EURUSDi,1.04768,1.04771
1483406766,TICK,EURGBPi,0.85201,0.85209
1483406766,TICK,EURJPYi,122.95000,122.96000
1483406766,TICK,AUDJPYi,84.52800,84.53600
1483406765,TICK,EURAUDi,1.45446,1.45462
1483406765,TICK,AUDCADi,0.96753,0.96768
1483406765,TICK,USDCHFi,1.02193,1.02204
1483406766,TICK,GBPAUDi,1.70702,1.70727
1483406765,TICK,XAUUSDi,1155.98000,1156.16000
1483406766,TICK,GBPUSDi,1.22964,1.22972
1483406766,TICK,EURAUDi,1.45447,1.45462
1483406766,TICK,GBPCADi,1.65172,1.65203
1483406767,TICK,EURUSDi,1.04768,1.04771
1483406766,TICK,AUDUSDi,0.72028,0.72033
1483406766,TICK,USDCADi,1.34327,1.34340
1483406766,TICK,AUDCADi,0.96754,0.96768
1483406766,TICK,USDCHFi,1.02192,1.02203
1483406767,TICK,EURGBPi,0.85193,0.85198
1483406767,TICK,GBPUSDi,1.22972,1.22982
1483406767,TICK,AUDUSDi,0.72029,0.72034
1483406767,TICK,EURJPYi,122.95100,122.96100
1483406767,TICK,AUDJPYi,84.53000,84.53900
1483406767,TICK,EURAUDi,1.45443,1.45460
1483406767,TICK,GBPCADi,1.65178,1.65216
1483406767,TICK,AUDCADi,0.96754,0.96770
1483406767,TICK,USDCHFi,1.02193,1.02204
1483406767,TICK,GBPAUDi,1.70713,1.70740
1483406775,TICK,EURUSDi,1.04771,1.04772
1483406772,TICK,EURGBPi,0.85188,0.85195
1483406770,TICK,GBPUSDi,1.22983,1.22995
1483406774,TICK,AUDUSDi,0.72027,0.72033
1483406775,TICK,EURJPYi,122.95200,122.96100
1483406774,TICK,AUDJPYi,84.52800,84.53600
1483406770,TICK,EURAUDi,1.45447,1.45464
1483406770,TICK,USDCADi,1.34328,1.34341
1483406770,TICK,GBPCADi,1.65196,1.65233
1483406770,TICK,AUDCADi,0.96754,0.96768
1483406775,TICK,USDCHFi,1.02193,1.02204
1483406774,TICK,GBPAUDi,1.70739,1.70758
1483406775,TICK,XAUUSDi,1155.88000,1156.04000
1483406776,TICK,EURUSDi,1.04771,1.04773
1483406776,TICK,EURAUDi,1.45449,1.45465
1483406777,TICK,EURUSDi,1.04769,1.04770
1483406777,TICK,EURGBPi,0.85187,0.85194
1483406777,TICK,GBPUSDi,1.22982,1.22995
1483406777,TICK,AUDUSDi,0.72028,0.72034
1483406777,TICK,EURJPYi,122.95200,122.96100
1483406777,TICK,AUDJPYi,84.53000,84.53800
1483406777,TICK,EURAUDi,1.45444,1.45459
1483406777,TICK,USDCADi,1.34330,1.34342
1483406777,TICK,USDJPYi,117.35500,117.36100
1483406776,TICK,GBPCADi,1.65196,1.65231
1483406777,TICK,AUDCADi,0.96755,0.96770
1483406777,TICK,USDCHFi,1.02195,1.02205
1483406777,TICK,GBPAUDi,1.70731,1.70758
1483406777,TICK,XAUUSDi,1155.79000,1155.95000
1483406778,TICK,EURUSDi,1.04769,1.04769
1483406778,TICK,EURGBPi,0.85187,0.85195
1483406778,TICK,EURJPYi,122.95200,122.96000
1483406778,TICK,EURAUDi,1.45442,1.45458
1483406778,TICK,USDJPYi,117.35400,117.36100
1483406778,TICK,USDCHFi,1.02196,1.02207
1483406778,TICK,AUDUSDi,0.72028,0.72033
1483406778,TICK,AUDJPYi,84.53000,84.53700
1483406778,TICK,GBPAUDi,1.70735,1.70758
1483406778,TICK,XAUUSDi,1155.79000,1155.91000
1483406778,TICK,AUDCADi,0.96754,0.96769
1483406779,TICK,EURUSDi,1.04766,1.04767
1483406779,TICK,EURJPYi,122.95800,122.96400
1483406779,TICK,AUDJPYi,84.53400,84.54200
1483406779,TICK,USDJPYi,117.36200,117.36500
1483406778,TICK,GBPCADi,1.65196,1.65230
1483406782,TICK,EURUSDi,1.04765,1.04767
1483406779,TICK,EURGBPi,0.85183,0.85191
1483406781,TICK,GBPUSDi,1.22981,1.22994
1483406781,TICK,AUDUSDi,0.72027,0.72033
1483406782,TICK,EURJPYi,122.95800,122.96600
